Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
51,2,1.8656,0.52458,0.7694,0.7612,0.7694,0.7635,0.9312,0.004102,1.7807,4.9945
51,3,1.8736,0.590508,0.75,0.7371,0.75,0.7367,0.9122,-0.009636,1.7575,4.8674
51,4,1.9913,0.567493,0.7676,0.775,0.7676,0.7653,0.9187,0.017432,1.8335,5.3134
52,1,1.9729,0.541304,0.7676,0.7641,0.7676,0.7628,0.9233,-0.024015,1.8465,5.3131
52,2,1.8809,0.546422,0.7905,0.7872,0.7905,0.7872,0.9283,-0.002872,1.7746,4.9946
52,3,1.8458,0.564307,0.7412,0.7335,0.7412,0.7339,0.9161,0.004701,1.7405,4.8358
52,4,2.0173,0.600496,0.743,0.7438,0.743,0.7383,0.9099,-0.00185,1.8287,5.3232
53,1,1.9481,0.530837,0.7623,0.7531,0.7623,0.7528,0.919,-0.007116,1.8369,5.255
53,2,1.861,0.51814,0.787,0.7852,0.787,0.7782,0.9265,0.008514,1.7757,4.9945
53,3,1.8237,0.520989,0.7694,0.7566,0.7694,0.7582,0.9319,-0.007228,1.7412,4.8635
53,4,1.9523,0.504371,0.7782,0.7772,0.7782,0.7719,0.9351,-0.010634,1.8309,5.3309
54,1,1.9316,0.53709,0.7412,0.7312,0.7412,0.7323,0.9132,-0.003786,1.8308,5.1856
54,2,1.8787,0.548052,0.7606,0.7545,0.7606,0.7523,0.9251,-0.015901,1.7759,4.9836
54,3,1.8449,0.554863,0.7606,0.769,0.7606,0.7579,0.9161,0.00697,1.7456,4.855
54,4,1.9975,0.545823,0.7535,0.7516,0.7535,0.7502,0.9226,-0.027548,1.8467,5.3846
55,1,2.0329,0.554708,0.7518,0.7495,0.7518,0.7453,0.9159,-0.054869,1.8748,5.4821
55,2,1.8662,0.508416,0.787,0.7775,0.787,0.7735,0.9301,0.014022,1.7787,5.0343
55,3,1.8299,0.52847,0.7799,0.7821,0.7799,0.771,0.9271,0.003067,1.7467,4.8665
55,4,1.973,0.537534,0.7359,0.7314,0.7359,0.7303,0.9223,-0.00786,1.8349,5.3226
56,1,1.9754,0.559835,0.7606,0.7597,0.7606,0.7573,0.917,-0.000942,1.8479,5.2784
56,2,1.8778,0.523839,0.7553,0.746,0.7553,0.7479,0.923,-0.025026,1.7872,5.037
56,3,1.8259,0.501992,0.757,0.7554,0.757,0.75,0.9329,-0.004358,1.7507,4.9151
56,4,1.9322,0.475972,0.7993,0.7866,0.7993,0.7898,0.9367,-0.001118,1.8278,5.3301
57,1,1.9608,0.51811,0.7782,0.777,0.7782,0.7754,0.9296,-0.000625,1.839,5.327
57,2,1.8599,0.510365,0.7975,0.792,0.7975,0.7925,0.9309,-0.025917,1.7838,5.009
57,3,1.7895,0.476224,0.7958,0.7969,0.7958,0.7908,0.9383,0.009666,1.7408,4.8538
57,4,1.9435,0.512296,0.7835,0.7872,0.7835,0.7732,0.9307,0.016763,1.8323,5.2829
58,1,1.9241,0.493466,0.7729,0.7678,0.7729,0.7692,0.9298,-0.028537,1.8409,5.2623
58,2,1.852,0.480693,0.7782,0.7803,0.7782,0.7739,0.9334,0.003787,1.7878,5.0519
58,3,1.8648,0.556045,0.7535,0.7493,0.7535,0.7467,0.9226,-0.015831,1.7535,4.9185
58,4,1.9604,0.52177,0.7553,0.7458,0.7553,0.7472,0.9247,-0.010232,1.8316,5.3174
59,1,1.9186,0.5023,0.7729,0.7768,0.7729,0.7702,0.9261,0.010155,1.8322,5.2235
59,2,1.8543,0.517567,0.7764,0.7752,0.7764,0.7673,0.9299,0.000956,1.7667,4.9733
59,3,1.8358,0.543783,0.7535,0.7554,0.7535,0.7481,0.9217,0.006681,1.7446,4.8505
59,4,1.96,0.489155,0.7746,0.7702,0.7746,0.7664,0.931,-0.014573,1.8458,5.3919
60,1,1.946,0.554673,0.757,0.7535,0.757,0.7521,0.9203,0.018806,1.8264,5.1925
60,2,1.8517,0.516794,0.7835,0.7763,0.7835,0.7766,0.9284,-0.008162,1.7707,4.9664
60,3,1.817,0.5135,0.7553,0.7508,0.7553,0.7519,0.9299,0.010759,1.7421,4.8584
60,4,1.94,0.499173,0.7764,0.7757,0.7764,0.7742,0.9344,0.005291,1.8341,5.3019
61,1,1.9109,0.499816,0.7729,0.7704,0.7729,0.7702,0.9247,-0.002772,1.829,5.2036
61,2,1.8247,0.491992,0.7799,0.7729,0.7799,0.7711,0.9291,0.005226,1.761,4.9343
61,3,1.7956,0.491184,0.7975,0.7929,0.7975,0.7892,0.9354,0.00545,1.7429,4.8392
61,4,2.0354,0.604434,0.7394,0.7418,0.7394,0.7353,0.9165,-0.02112,1.8398,5.3743
62,1,1.972,0.567393,0.7676,0.7682,0.7676,0.7645,0.9109,-0.006987,1.8391,5.2494
62,2,1.8791,0.542042,0.7799,0.7766,0.7799,0.7718,0.9242,-0.002762,1.7766,4.9987
62,3,1.8019,0.49082,0.7729,0.7724,0.7729,0.7693,0.934,0.00211,1.75,4.8609
62,4,1.9204,0.474062,0.7852,0.784,0.7852,0.7803,0.9383,-0.004921,1.8307,5.2951
63,1,1.9472,0.533494,0.7764,0.7718,0.7764,0.7737,0.918,-0.005242,1.8351,5.2459
63,2,1.827,0.469215,0.7905,0.7938,0.7905,0.7828,0.9407,-0.008935,1.777,4.9952
63,3,1.809,0.481129,0.7799,0.7843,0.7799,0.7764,0.9377,0.01402,1.7534,4.9074
63,4,1.9169,0.467813,0.7975,0.7983,0.7975,0.7933,0.94,-0.002261,1.8258,5.2982
64,1,1.8917,0.452654,0.7887,0.7835,0.7887,0.7829,0.9375,-0.002178,1.8345,5.2495
64,2,1.806,0.451317,0.8011,0.8008,0.8011,0.8001,0.9397,0.017466,1.7704,4.9669
