Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
33,4,2.5167,1.239662,0.4208,0.3178,0.4208,0.28,0.5223,-0.044692,1.8683,5.4964
34,1,2.4836,1.234505,0.3891,0.2318,0.3891,0.2494,0.5115,-0.029376,1.8702,5.3982
34,2,2.3875,1.237196,0.3856,0.2639,0.3856,0.2817,0.5034,-0.028963,1.7932,5.0717
34,3,2.3555,1.250211,0.375,0.2569,0.375,0.2573,0.5204,-0.018351,1.7689,4.9344
34,4,2.5106,1.2449,0.3627,0.3041,0.3627,0.266,0.5315,-0.031304,1.8631,5.464
35,1,2.5027,1.23092,0.3996,0.2397,0.3996,0.2551,0.532,-0.031706,1.8834,5.4702
35,2,2.4874,1.2483,0.3574,0.267,0.3574,0.3022,0.5012,-0.100128,1.8494,5.3787
35,3,2.4151,1.263292,0.3644,0.2711,0.3644,0.2526,0.5196,-0.043857,1.8039,5.1025
35,4,2.5213,1.252293,0.3979,0.4863,0.3979,0.3351,0.5081,-0.027436,1.8773,5.4822
36,1,2.4534,1.238511,0.4102,0.2629,0.4102,0.2511,0.5262,-0.014685,1.8434,5.2883
36,2,2.417,1.236464,0.375,0.2749,0.375,0.3172,0.51,-0.05394,1.8093,5.1714
36,3,2.4047,1.247889,0.3926,0.3863,0.3926,0.2598,0.5247,-0.054459,1.7845,5.1038
36,4,2.6807,1.26954,0.3468,0.2373,0.3468,0.2743,0.4789,-0.138399,1.9536,5.9733
37,1,2.5358,1.238925,0.382,0.3249,0.382,0.3302,0.5408,-0.068044,1.9048,5.5618
37,2,2.3785,1.244809,0.3996,0.2545,0.3996,0.2461,0.4996,-0.016819,1.7854,5.0238
37,3,2.3689,1.253697,0.3715,0.4051,0.3715,0.3074,0.5116,-0.020106,1.7689,4.9709
37,4,2.5189,1.244625,0.3961,0.2326,0.3961,0.2568,0.5268,-0.038618,1.872,5.4922
38,1,2.508,1.23356,0.3891,0.2619,0.3891,0.2819,0.5374,-0.045681,1.8891,5.4818
38,2,2.3891,1.242113,0.3768,0.2645,0.3768,0.2965,0.4998,-0.011692,1.7914,5.0653
38,3,2.4023,1.247473,0.3609,0.2389,0.3609,0.2545,0.53,-0.053455,1.7927,5.097
38,4,2.4992,1.226078,0.4085,0.3662,0.4085,0.3033,0.5676,-0.036947,1.8734,5.4698
39,1,2.4627,1.233525,0.3996,0.2654,0.3996,0.261,0.5181,-0.021511,1.8563,5.3306
39,2,2.3792,1.233198,0.4014,0.389,0.4014,0.3154,0.5144,-0.024271,1.784,5.0532
39,3,2.3561,1.24695,0.3697,0.2654,0.3697,0.2832,0.5481,-0.023661,1.7613,4.9443
39,4,2.5161,1.241691,0.3979,0.3073,0.3979,0.2947,0.532,-0.019687,1.8679,5.4898
40,1,2.461,1.232628,0.3996,0.3513,0.3996,0.2745,0.5308,-0.026657,1.8585,5.3271
40,2,2.3935,1.240811,0.3961,0.3272,0.3961,0.2879,0.4934,-0.015379,1.7933,5.0831
40,3,2.3543,1.244568,0.3504,0.3058,0.3504,0.2844,0.531,-0.020318,1.7615,4.9437
40,4,2.5099,1.229903,0.3908,0.326,0.3908,0.2604,0.5552,-0.043781,1.8732,5.4967
41,1,2.5138,1.232726,0.412,0.3057,0.412,0.2939,0.5213,-0.05851,1.8832,5.5028
41,2,2.3641,1.228296,0.3873,0.2453,0.3873,0.2556,0.5308,-0.00434,1.7795,5.0142
41,3,2.3485,1.236864,0.3609,0.343,0.3609,0.3029,0.5364,-0.018187,1.7613,4.9424
41,4,2.4894,1.234124,0.412,0.2653,0.412,0.2766,0.5308,-0.012632,1.8569,5.4185
42,1,2.4709,1.227481,0.4014,0.3617,0.4014,0.2626,0.5333,-0.020045,1.8647,5.3724
42,2,2.4183,1.231619,0.4137,0.3455,0.4137,0.3136,0.5278,-0.047712,1.8206,5.1872
42,3,2.3979,1.244735,0.382,0.3615,0.382,0.2964,0.5353,-0.056727,1.8008,5.0885
42,4,2.5081,1.248978,0.3574,0.2608,0.3574,0.3015,0.5078,-0.008533,1.8573,5.4459
43,1,2.4873,1.24454,0.3996,0.2664,0.3996,0.2771,0.5098,-0.030709,1.8578,5.3871
43,2,2.3775,1.228566,0.4014,0.2763,0.4014,0.284,0.5323,-0.031827,1.7908,5.0584
43,3,2.3888,1.245901,0.3715,0.3569,0.3715,0.2755,0.537,-0.035402,1.7839,5.0554
43,4,2.4975,1.243984,0.3838,0.3109,0.3838,0.3347,0.543,-0.014301,1.8529,5.4223
44,1,2.4835,1.23161,0.419,0.3987,0.419,0.2906,0.5449,-0.057975,1.8624,5.4045
44,2,2.3929,1.235082,0.3521,0.2602,0.3521,0.2992,0.5262,-0.027754,1.7934,5.0945
44,3,2.3429,1.239799,0.3803,0.3639,0.3803,0.289,0.5231,-0.026786,1.7579,4.9168
44,4,2.5009,1.245624,0.4032,0.3272,0.4032,0.3387,0.5275,-0.023863,1.8513,5.4298
45,1,2.479,1.232825,0.4085,0.3344,0.4085,0.2847,0.5295,-0.04089,1.8587,5.3868
45,2,2.3773,1.22698,0.3785,0.3708,0.3785,0.3174,0.5339,-0.021722,1.7947,5.0612
45,3,2.3561,1.242624,0.3627,0.2611,0.3627,0.2557,0.5261,-0.023818,1.7674,4.9541
45,4,2.4928,1.237818,0.3803,0.2509,0.3803,0.2856,0.5281,-0.0233,1.8574,5.421
46,1,2.4793,1.232765,0.3926,0.2734,0.3926,0.3037,0.5202,-0.012288,1.8655,5.388
46,2,2.3791,1.233858,0.4067,0.3338,0.4067,0.2616,0.5113,-0.029665,1.796,5.0513
46,3,2.3661,1.251103,0.3451,0.2399,0.3451,0.2795,0.5371,-0.0171,1.7656,4.9678
46,4,2.4886,1.239873,0.4085,0.3299,0.4085,0.3111,0.5527,-0.018283,1.85,5.4022
47,1,2.4522,1.230808,0.3961,0.2968,0.3961,0.3051,0.5313,-0.018314,1.8482,5.3022
47,2,2.388,1.223531,0.375,0.3391,0.375,0.3151,0.5434,-0.031611,1.7994,5.105
47,3,2.461,1.243294,0.3715,0.3149,0.3715,0.2784,0.539,-0.089246,1.8385,5.3022
