Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
56,2,2.1802,0.905144,0.6285,0.5819,0.6285,0.5782,0.7771,-0.063611,1.811,5.1553
56,3,2.1738,0.977753,0.5827,0.5356,0.5827,0.5516,0.7717,-0.001872,1.7759,4.9647
56,4,2.3168,0.928115,0.6004,0.5428,0.6004,0.5554,0.7924,-0.022273,1.8786,5.5571
57,1,2.2686,0.92362,0.6109,0.5664,0.6109,0.5778,0.7898,-0.013849,1.8733,5.407
57,2,2.1526,0.880976,0.618,0.5611,0.618,0.5819,0.7968,-0.023972,1.803,5.1198
57,3,2.1299,0.901449,0.6056,0.5594,0.6056,0.5618,0.7978,-0.022623,1.7774,4.9964
57,4,2.2993,0.914273,0.6092,0.5558,0.6092,0.5759,0.7947,-0.024448,1.8824,5.5309
58,1,2.244,0.893721,0.6285,0.5751,0.6285,0.5966,0.8004,-0.030983,1.8715,5.3947
58,2,2.1366,0.872926,0.6408,0.5844,0.6408,0.6041,0.805,-0.024113,1.7841,5.0851
58,3,2.1553,0.908747,0.6004,0.558,0.6004,0.5626,0.7871,-0.059763,1.7884,5.0639
58,4,2.279,0.878303,0.6109,0.5571,0.6109,0.5781,0.8067,-0.048788,1.8782,5.5473
59,1,2.2697,0.938211,0.588,0.5227,0.588,0.546,0.7798,-0.036696,1.8555,5.3764
59,2,2.1748,0.877852,0.6391,0.5975,0.6391,0.6106,0.8035,-0.068025,1.8192,5.2009
59,3,2.1355,0.889488,0.6056,0.5469,0.6056,0.5684,0.8071,-0.018259,1.7846,5.043
59,4,2.2908,0.884659,0.6232,0.5841,0.6232,0.5949,0.8066,-0.03357,1.8748,5.5718
60,1,2.2503,0.886006,0.6303,0.5781,0.6303,0.5913,0.7982,-0.056738,1.8657,5.4337
60,2,2.1762,0.866705,0.632,0.5882,0.632,0.6088,0.8043,-0.063992,1.8243,5.2315
60,3,2.1461,0.866201,0.6426,0.5927,0.6426,0.6126,0.8115,-0.047503,1.8024,5.1324
60,4,2.2979,0.931663,0.5968,0.5465,0.5968,0.5643,0.7914,-0.022003,1.8676,5.4856
61,1,2.2363,0.893668,0.632,0.5767,0.632,0.5796,0.7865,-0.013487,1.8565,5.3689
61,2,2.1359,0.856743,0.6373,0.5932,0.6373,0.6025,0.8033,-0.038067,1.7972,5.1205
61,3,2.1228,0.83535,0.6426,0.5933,0.6426,0.6113,0.8106,-0.041757,1.7994,5.1268
61,4,2.3031,0.917863,0.6056,0.5612,0.6056,0.577,0.7902,-0.04975,1.8744,5.5354
62,1,2.2219,0.872214,0.632,0.5777,0.632,0.5837,0.8059,-0.031865,1.8601,5.3712
62,2,2.1765,0.876073,0.6444,0.6019,0.6444,0.6113,0.8134,-0.068223,1.8278,5.2108
62,3,2.1321,0.892119,0.5968,0.5483,0.5968,0.5687,0.8002,-0.035519,1.7811,5.0255
62,4,2.2355,0.856514,0.6021,0.5599,0.6021,0.5656,0.8232,-0.03516,1.8639,5.453
63,1,2.2652,0.874825,0.632,0.5816,0.632,0.603,0.804,-0.049518,1.886,5.5095
63,2,2.1731,0.842052,0.6496,0.5978,0.6496,0.6099,0.8163,-0.072015,1.836,5.279
63,3,2.1814,0.929929,0.5845,0.5444,0.5845,0.5626,0.7798,-0.033613,1.7927,5.1016
63,4,2.319,0.890871,0.6109,0.5697,0.6109,0.5824,0.8067,-0.055383,1.9002,5.6514
