Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
42,4,2.1113,0.707723,0.6919,0.6786,0.6919,0.6787,0.8827,-0.033354,1.8494,5.3863
43,1,2.1439,0.774803,0.6479,0.617,0.6479,0.6274,0.8554,-0.003683,1.8574,5.3384
43,2,2.0405,0.741323,0.6778,0.6648,0.6778,0.662,0.8685,-0.035326,1.7975,5.0721
43,3,1.9932,0.75554,0.6461,0.6201,0.6461,0.6255,0.8682,-0.010342,1.7488,4.8811
43,4,2.1497,0.730211,0.6937,0.6974,0.6937,0.6865,0.8817,-0.013875,1.8647,5.4617
44,1,2.1518,0.769918,0.6549,0.6365,0.6549,0.6381,0.8558,-0.038685,1.8586,5.3764
44,2,2.0146,0.70081,0.6901,0.6731,0.6901,0.6718,0.8736,0.002076,1.7962,5.0802
44,3,2.0084,0.737173,0.706,0.7031,0.706,0.6881,0.8725,-0.022382,1.7724,4.9744
44,4,2.1299,0.69131,0.6778,0.676,0.6778,0.6693,0.8874,-0.026861,1.8673,5.4868
45,1,2.1328,0.735716,0.6761,0.6575,0.6761,0.6615,0.8756,-0.039016,1.8585,5.3928
45,2,2.0465,0.74722,0.6761,0.651,0.6761,0.6528,0.87,-0.02318,1.7937,5.0782
45,3,1.9858,0.714649,0.6831,0.6744,0.6831,0.6762,0.8763,-0.022916,1.7661,4.952
45,4,2.1449,0.747829,0.6602,0.6615,0.6602,0.6552,0.8777,-0.010792,1.8488,5.4047
46,1,2.0908,0.700283,0.6972,0.6987,0.6972,0.6858,0.8819,-0.017864,1.8551,5.3354
46,2,2.021,0.732884,0.6796,0.6653,0.6796,0.6555,0.8793,-0.001955,1.7816,5.0265
46,3,1.9625,0.682951,0.6972,0.6894,0.6972,0.6884,0.8862,-0.047055,1.7643,4.9481
46,4,2.1189,0.697271,0.6884,0.6803,0.6884,0.6798,0.8891,-0.015744,1.8578,5.4362
47,1,2.0814,0.684235,0.6919,0.682,0.6919,0.682,0.8863,-0.023363,1.853,5.3413
47,2,2.0173,0.711881,0.6919,0.6841,0.6919,0.6818,0.8803,-0.022274,1.7887,5.0632
47,3,1.994,0.709821,0.706,0.6945,0.706,0.6932,0.8839,-0.03398,1.767,4.9905
47,4,2.1291,0.71932,0.6673,0.6566,0.6673,0.6613,0.8733,-0.001632,1.8597,5.4187
48,1,2.2064,0.770644,0.6673,0.6434,0.6673,0.647,0.8565,-0.051195,1.8908,5.5566
48,2,2.0418,0.756585,0.6743,0.6595,0.6743,0.6616,0.8695,-0.025456,1.7858,5.0406
48,3,1.9527,0.657721,0.706,0.6976,0.706,0.6966,0.8974,-0.031449,1.7728,4.9744
48,4,2.1462,0.724063,0.6796,0.6672,0.6796,0.6678,0.8774,-0.026503,1.8571,5.4646
49,1,2.0786,0.67504,0.7113,0.6936,0.7113,0.6999,0.879,-0.023897,1.8518,5.3537
49,2,1.9938,0.678537,0.7042,0.6984,0.7042,0.6961,0.8888,-0.031699,1.7944,5.0626
49,3,1.9805,0.699428,0.6866,0.667,0.6866,0.6657,0.8848,-0.027658,1.7667,4.9696
49,4,2.106,0.683473,0.713,0.6897,0.713,0.6967,0.8882,-0.007389,1.8471,5.4253
50,1,2.127,0.755892,0.6567,0.6455,0.6567,0.6498,0.8612,-0.025213,1.8579,5.3262
50,2,2.0036,0.707652,0.6901,0.6758,0.6901,0.6733,0.8847,-0.009055,1.7824,5.0273
50,3,1.9637,0.698102,0.6919,0.6844,0.6919,0.676,0.8851,-0.007626,1.759,4.9169
