Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
39,4,2.5088,1.216284,0.4437,0.3197,0.4437,0.3713,0.5824,-0.030391,1.8782,5.5248
40,1,2.4735,1.204764,0.4419,0.3195,0.4419,0.3627,0.592,-0.028483,1.871,5.4338
40,2,2.3838,1.208501,0.4419,0.3197,0.4419,0.367,0.6003,-0.010639,1.8095,5.1262
40,3,2.3719,1.228372,0.4261,0.2995,0.4261,0.3462,0.5834,-0.033543,1.7853,5.0402
40,4,2.49,1.214607,0.4489,0.3188,0.4489,0.3692,0.5791,-0.03455,1.8647,5.4658
41,1,2.4661,1.204123,0.4595,0.3347,0.4595,0.3835,0.6024,-0.006065,1.8679,5.4108
41,2,2.3722,1.201095,0.4648,0.3353,0.4648,0.3814,0.5998,-0.031505,1.8036,5.1047
41,3,2.3527,1.212812,0.4472,0.3179,0.4472,0.3715,0.6012,-0.050786,1.7789,5.0125
41,4,2.4974,1.212987,0.4401,0.3224,0.4401,0.372,0.5937,-0.035494,1.8722,5.4944
42,1,2.467,1.191874,0.4789,0.3501,0.4789,0.4037,0.6041,-0.030476,1.873,5.4422
42,2,2.3896,1.204106,0.4419,0.3227,0.4419,0.3729,0.595,-0.014686,1.8093,5.1558
42,3,2.3384,1.208089,0.4507,0.3242,0.4507,0.3766,0.6037,-0.003654,1.7705,4.9757
42,4,2.4914,1.213067,0.4595,0.3291,0.4595,0.3826,0.5819,-0.012239,1.8663,5.4741
43,1,2.4435,1.187536,0.4718,0.3459,0.4718,0.3985,0.6244,-0.015311,1.8625,5.374
43,2,2.3746,1.182521,0.4806,0.353,0.4806,0.407,0.6132,-0.006579,1.8107,5.1562
43,3,2.3428,1.186588,0.4683,0.3332,0.4683,0.3893,0.6376,-0.044371,1.7819,5.0405
43,4,2.5161,1.243253,0.419,0.297,0.419,0.3439,0.5411,-0.015614,1.8633,5.4859
44,1,2.4803,1.239023,0.4067,0.2954,0.4067,0.3124,0.5221,-0.011939,1.8578,5.3767
44,2,2.3965,1.223853,0.4173,0.3004,0.4173,0.3364,0.5521,-0.033268,1.8057,5.1326
44,3,2.3594,1.231009,0.4261,0.2998,0.4261,0.3334,0.5576,-0.02274,1.7744,4.9922
44,4,2.5076,1.22991,0.4454,0.3148,0.4454,0.3555,0.5488,-0.03182,1.87,5.4888
45,1,2.4714,1.220938,0.4472,0.3316,0.4472,0.3524,0.5588,-0.01899,1.8617,5.3892
